miR_ID,circbase_ID,Tot Score
hsa-miR-4726-5p,hsa_circ_0044506,2408
hsa-miR-4726-5p,hsa_circ_0044514,2408
hsa-miR-619-5p,hsa_circ_0006293,2406
hsa-miR-612,hsa_circ_0010574,2401
hsa-miR-4763-3p,hsa_circ_0082877,2392
hsa-miR-4734,hsa_circ_0079070,2385
hsa-miR-3924,hsa_circ_0007286,2383
hsa-miR-4498,hsa_circ_0013869,2380
hsa-miR-1277-5p,hsa_circ_0080466,2379
hsa-miR-3613-3p,hsa_circ_0043314,2377
hsa-miR-3663-5p,hsa_circ_0069071,2375
hsa-miR-4446-3p,hsa_circ_0013869,2375
hsa-miR-4763-3p,hsa_circ_0020316,2366
hsa-miR-4530,hsa_circ_0081116,2365
hsa-miR-4726-5p,hsa_circ_0065400,2365
hsa-miR-4726-5p,hsa_circ_0065401,2365
hsa-miR-4726-5p,hsa_circ_0065402,2365
hsa-miR-4726-5p,hsa_circ_0065403,2365
hsa-miR-4726-5p,hsa_circ_0065404,2365
hsa-miR-4726-5p,hsa_circ_0065407,2365
hsa-miR-4739,hsa_circ_0026923,2364
hsa-miR-4739,hsa_circ_0026924,2364
hsa-miR-4739,hsa_circ_0026925,2364
hsa-miR-4739,hsa_circ_0026926,2364
hsa-miR-4739,hsa_circ_0026927,2364
hsa-miR-4739,hsa_circ_0026928,2364
hsa-miR-4739,hsa_circ_0026929,2364
hsa-miR-6753-5p,hsa_circ_0044511,2363
hsa-miR-6753-5p,hsa_circ_0044519,2363
hsa-miR-5193,hsa_circ_0085899,2362
hsa-miR-5193,hsa_circ_0085900,2362
hsa-miR-615-5p,hsa_circ_0065407,2362
hsa-miR-608,hsa_circ_0051922,2361
hsa-miR-181a-5p,hsa_circ_0073778,2356
hsa-miR-4726-5p,hsa_circ_0081081,2356
hsa-miR-6798-5p,hsa_circ_0044512,2356
hsa-miR-6862-5p,hsa_circ_0013869,2355
hsa-miR-1199-5p,hsa_circ_0013869,2352
hsa-miR-4640-5p,hsa_circ_0044548,2352
hsa-miR-4726-5p,hsa_circ_0081090,2349
hsa-miR-4726-5p,hsa_circ_0081096,2349
hsa-miR-4530,hsa_circ_0044526,2346
hsa-miR-4530,hsa_circ_0044527,2346
hsa-miR-4530,hsa_circ_0044534,2346
hsa-miR-2682-3p,hsa_circ_0055230,2343
hsa-miR-2682-3p,hsa_circ_0055233,2343
hsa-miR-2682-3p,hsa_circ_0055235,2343
hsa-miR-2682-3p,hsa_circ_0055236,2343
hsa-miR-2682-3p,hsa_circ_0055237,2343
hsa-miR-2682-3p,hsa_circ_0055239,2343
hsa-miR-4530,hsa_circ_0044539,2343
hsa-miR-370-3p,hsa_circ_0013869,2341
hsa-miR-658,hsa_circ_0005180,2340
hsa-miR-658,hsa_circ_0017180,2340
hsa-miR-658,hsa_circ_0017181,2340
hsa-miR-658,hsa_circ_0017182,2340
hsa-miR-658,hsa_circ_0017183,2340
hsa-miR-658,hsa_circ_0017184,2340
hsa-miR-6756-3p,hsa_circ_0013869,2335
hsa-miR-6756-3p,hsa_circ_0013874,2335
hsa-miR-3617-3p,hsa_circ_0020316,2332
hsa-miR-3614-3p,hsa_circ_0055736,2331
hsa-miR-3614-3p,hsa_circ_0055738,2331
hsa-miR-181d-5p,hsa_circ_0035143,2330
hsa-miR-3202,hsa_circ_0038404,2330
hsa-miR-190a-3p,hsa_circ_0052946,2326
hsa-miR-3617-5p,hsa_circ_0001946,2324
hsa-miR-8085,hsa_circ_0037995,2323
hsa-miR-8085,hsa_circ_0037996,2323
hsa-miR-8085,hsa_circ_0037997,2323
hsa-miR-3187-5p,hsa_circ_0010574,2317
hsa-miR-214-3p,hsa_circ_0044511,2311
hsa-miR-214-3p,hsa_circ_0044512,2311
hsa-miR-214-3p,hsa_circ_0044519,2311
hsa-miR-6745,hsa_circ_0038445,2307
hsa-miR-4726-5p,hsa_circ_0039097,2305
hsa-miR-93-3p,hsa_circ_0013869,2303
hsa-miR-660-3p,hsa_circ_0014209,2302
hsa-miR-660-3p,hsa_circ_0014210,2302
hsa-miR-181b-5p,hsa_circ_0073785,2301
hsa-miR-5095,hsa_circ_0062544,2301
hsa-miR-4733-3p,hsa_circ_0044510,2300
hsa-miR-6804-5p,hsa_circ_0038445,2298
hsa-miR-181b-5p,hsa_circ_0073782,2297
hsa-miR-4739,hsa_circ_0024264,2289
hsa-miR-4739,hsa_circ_0024265,2289
hsa-miR-431-5p,hsa_circ_0013869,2281
hsa-miR-3925-3p,hsa_circ_0049499,2280
hsa-miR-3925-3p,hsa_circ_0049503,2280
hsa-miR-1273h-5p,hsa_circ_0009180,2277
hsa-miR-6501-3p,hsa_circ_0068940,2273
hsa-miR-3064-5p,hsa_circ_0069071,2272
hsa-miR-764,hsa_circ_0014209,2272
hsa-miR-764,hsa_circ_0014210,2272
hsa-miR-5088-3p,hsa_circ_0013869,2270
hsa-miR-5088-3p,hsa_circ_0013874,2270
hsa-miR-619-5p,hsa_circ_0004454,2264
hsa-miR-3925-3p,hsa_circ_0052108,2263
hsa-miR-619-5p,hsa_circ_0009652,2258
hsa-miR-1273h-5p,hsa_circ_0072808,2256
hsa-miR-1273h-5p,hsa_circ_0072809,2256
hsa-miR-1273h-5p,hsa_circ_0072817,2256
hsa-miR-1273h-5p,hsa_circ_0072819,2256
hsa-miR-1273h-5p,hsa_circ_0072821,2256
hsa-miR-1273h-5p,hsa_circ_0072850,2256
hsa-miR-1273h-5p,hsa_circ_0072851,2256
hsa-miR-3064-3p,hsa_circ_0052123,2256
hsa-miR-412-3p,hsa_circ_0020316,2256
hsa-miR-6873-3p,hsa_circ_0042205,2256
hsa-miR-4726-5p,hsa_circ_0044548,2255
hsa-miR-4726-5p,hsa_circ_0044533,2254
hsa-miR-6768-3p,hsa_circ_0069071,2251
hsa-miR-1273h-5p,hsa_circ_0050102,2250
hsa-miR-7110-5p,hsa_circ_0038404,2250
hsa-miR-7113-3p,hsa_circ_0013869,2250
hsa-miR-6756-3p,hsa_circ_0071667,2246
hsa-miR-6743-5p,hsa_circ_0082878,2242
hsa-miR-612,hsa_circ_0010583,2240
hsa-miR-612,hsa_circ_0010607,2240
hsa-miR-612,hsa_circ_0010608,2240
hsa-miR-612,hsa_circ_0010609,2240
hsa-miR-612,hsa_circ_0010610,2240
hsa-miR-1273h-5p,hsa_circ_0002379,2239
hsa-miR-1273h-5p,hsa_circ_0041843,2237
hsa-miR-190a-3p,hsa_circ_0068783,2236
hsa-miR-4640-5p,hsa_circ_0044505,2232
hsa-miR-4640-5p,hsa_circ_0044506,2232
hsa-miR-4640-5p,hsa_circ_0044514,2232
hsa-miR-4739,hsa_circ_0006648,2231
hsa-miR-612,hsa_circ_0010542,2231
hsa-miR-612,hsa_circ_0010549,2231
hsa-miR-612,hsa_circ_0010553,2231
hsa-miR-612,hsa_circ_0010560,2231
hsa-miR-612,hsa_circ_0010573,2231
hsa-miR-6797-5p,hsa_circ_0032902,2224
hsa-miR-18a-3p,hsa_circ_0079155,2215
hsa-miR-3064-3p,hsa_circ_0052059,2212
hsa-miR-3064-3p,hsa_circ_0052060,2212
hsa-miR-4726-5p,hsa_circ_0065411,2212
hsa-miR-4640-5p,hsa_circ_0044532,2210
hsa-miR-4710,hsa_circ_0059100,2210
hsa-miR-4710,hsa_circ_0059101,2210
hsa-miR-765,hsa_circ_0037995,2210
hsa-miR-765,hsa_circ_0037996,2210
hsa-miR-765,hsa_circ_0037997,2210
hsa-miR-4530,hsa_circ_0044515,2209
hsa-miR-4530,hsa_circ_0044516,2209
hsa-miR-4530,hsa_circ_0081066,2209
hsa-miR-4530,hsa_circ_0081090,2209
hsa-miR-4530,hsa_circ_0081096,2209
hsa-miR-4530,hsa_circ_0081108,2209
hsa-miR-297,hsa_circ_0079477,2208
hsa-miR-297,hsa_circ_0079478,2208
hsa-miR-6753-5p,hsa_circ_0044522,2208
hsa-miR-6753-5p,hsa_circ_0044524,2208
hsa-miR-4726-5p,hsa_circ_0081120,2207
hsa-miR-762,hsa_circ_0039075,2207
hsa-miR-6753-5p,hsa_circ_0044509,2206
hsa-miR-6753-5p,hsa_circ_0044510,2206
hsa-miR-6753-5p,hsa_circ_0044518,2206
hsa-miR-4530,hsa_circ_0044508,2205
hsa-miR-4530,hsa_circ_0081120,2205
hsa-miR-6873-3p,hsa_circ_0030189,2205
hsa-miR-4290,hsa_circ_0079155,2204
hsa-miR-6867-5p,hsa_circ_0068828,2203
hsa-miR-6867-5p,hsa_circ_0068829,2203
hsa-miR-6867-5p,hsa_circ_0068830,2203
hsa-miR-6867-5p,hsa_circ_0068831,2203
hsa-miR-181a-5p,hsa_circ_0073779,2201
hsa-miR-4530,hsa_circ_0044521,2201
hsa-miR-4530,hsa_circ_0044523,2201
hsa-miR-4726-5p,hsa_circ_0089428,2201
hsa-miR-4726-5p,hsa_circ_0089433,2201
hsa-miR-6808-5p,hsa_circ_0020316,2201
hsa-miR-615-5p,hsa_circ_0065399,2199
hsa-miR-6765-5p,hsa_circ_0041089,2199
hsa-miR-6765-5p,hsa_circ_0041099,2199
hsa-miR-6765-5p,hsa_circ_0041116,2199
hsa-miR-6798-5p,hsa_circ_0044522,2199
hsa-miR-6798-5p,hsa_circ_0044524,2199
hsa-miR-6756-5p,hsa_circ_0038404,2197
hsa-miR-24-3p,hsa_circ_0059100,2195
hsa-miR-24-3p,hsa_circ_0059101,2195
hsa-miR-4640-5p,hsa_circ_0044547,2195
hsa-miR-4726-5p,hsa_circ_0081102,2192
hsa-miR-4726-5p,hsa_circ_0081108,2192
hsa-miR-4726-5p,hsa_circ_0081110,2192
hsa-miR-3934-3p,hsa_circ_0059100,2189
hsa-miR-3934-3p,hsa_circ_0059101,2189
hsa-miR-190a-3p,hsa_circ_0038898,2188
hsa-miR-619-5p,hsa_circ_0050102,2188
hsa-miR-4685-5p,hsa_circ_0082878,2186
hsa-miR-4685-5p,hsa_circ_0082879,2186
hsa-miR-6736-3p,hsa_circ_0085899,2186
hsa-miR-6736-3p,hsa_circ_0085900,2186
hsa-miR-6756-5p,hsa_circ_0020316,2186
hsa-miR-646,hsa_circ_0013874,2184
hsa-miR-4775,hsa_circ_0043315,2182
hsa-miR-5193,hsa_circ_0014772,2181
hsa-miR-6826-3p,hsa_circ_0002172,2180
hsa-miR-6826-3p,hsa_circ_0089776,2180
hsa-miR-497-3p,hsa_circ_0006799,2175
hsa-miR-497-3p,hsa_circ_0045783,2175
hsa-miR-497-3p,hsa_circ_0045784,2175
hsa-miR-497-3p,hsa_circ_0045785,2175
hsa-miR-497-3p,hsa_circ_0045787,2175
hsa-miR-497-3p,hsa_circ_0045789,2175
hsa-miR-3175,hsa_circ_0037995,2174
hsa-miR-3175,hsa_circ_0037996,2174
hsa-miR-3175,hsa_circ_0037997,2174
hsa-miR-3614-3p,hsa_circ_0055735,2174
hsa-miR-3187-5p,hsa_circ_0010549,2166
hsa-miR-3187-5p,hsa_circ_0010553,2166
hsa-miR-3667-3p,hsa_circ_0071667,2165
hsa-miR-214-3p,hsa_circ_0044509,2161
hsa-miR-214-3p,hsa_circ_0044510,2161
hsa-miR-214-3p,hsa_circ_0044518,2161
hsa-miR-214-3p,hsa_circ_0044520,2161
hsa-miR-3187-5p,hsa_circ_0010583,2159
hsa-miR-3187-5p,hsa_circ_0010607,2159
hsa-miR-3187-5p,hsa_circ_0010608,2159
hsa-miR-3187-5p,hsa_circ_0010609,2159
hsa-miR-3187-5p,hsa_circ_0010610,2159
hsa-miR-3187-5p,hsa_circ_0010624,2159
hsa-miR-3187-5p,hsa_circ_0010625,2159
hsa-miR-3187-5p,hsa_circ_0010626,2159
hsa-miR-4437,hsa_circ_0059100,2158
hsa-miR-4437,hsa_circ_0059101,2158
hsa-miR-765,hsa_circ_0041089,2158
hsa-miR-765,hsa_circ_0041099,2158
hsa-miR-765,hsa_circ_0041116,2158
hsa-miR-214-3p,hsa_circ_0044522,2155
hsa-miR-214-3p,hsa_circ_0044524,2155
hsa-miR-4726-5p,hsa_circ_0039075,2154
hsa-miR-4726-5p,hsa_circ_0039087,2154
hsa-miR-4726-5p,hsa_circ_0039090,2154
hsa-miR-4726-5p,hsa_circ_0039099,2154
hsa-miR-4726-5p,hsa_circ_0039105,2154
hsa-miR-574-5p,hsa_circ_0029597,2154
hsa-miR-4733-3p,hsa_circ_0044509,2148
hsa-miR-4733-3p,hsa_circ_0044518,2148
hsa-miR-4733-3p,hsa_circ_0044520,2148
hsa-miR-4733-3p,hsa_circ_0044526,2148
hsa-miR-6734-3p,hsa_circ_0089785,2147
hsa-miR-6881-3p,hsa_circ_0013874,2146
hsa-miR-3925-3p,hsa_circ_0052059,2145
hsa-miR-3925-3p,hsa_circ_0052060,2145
hsa-miR-4733-3p,hsa_circ_0044528,2144
hsa-miR-3925-3p,hsa_circ_0050296,2139
hsa-miR-4733-3p,hsa_circ_0044543,2139
hsa-miR-4733-3p,hsa_circ_0044548,2139
hsa-miR-4733-3p,hsa_circ_0044549,2139
hsa-miR-6754-3p,hsa_circ_0020316,2132
hsa-miR-6087,hsa_circ_0041089,2131
hsa-miR-6087,hsa_circ_0041099,2131
hsa-miR-6087,hsa_circ_0041116,2131
hsa-miR-6895-5p,hsa_circ_0044522,2120
hsa-miR-6852-5p,hsa_circ_0059100,2116
hsa-miR-6852-5p,hsa_circ_0059101,2116
hsa-miR-619-5p,hsa_circ_0044246,2106
hsa-miR-4739,hsa_circ_0039600,2101
hsa-miR-4739,hsa_circ_0039603,2101
hsa-miR-4739,hsa_circ_0039604,2101
hsa-miR-4739,hsa_circ_0039605,2101
hsa-miR-4739,hsa_circ_0039606,2101
hsa-miR-6795-5p,hsa_circ_0026102,2101
hsa-miR-6795-5p,hsa_circ_0026103,2101
hsa-miR-6795-5p,hsa_circ_0026104,2101
hsa-miR-6795-5p,hsa_circ_0026106,2101
hsa-miR-6795-5p,hsa_circ_0026107,2101
hsa-miR-6795-5p,hsa_circ_0026108,2101
hsa-miR-3925-3p,hsa_circ_0052117,2099
hsa-miR-6504-5p,hsa_circ_0069071,2098
hsa-miR-619-5p,hsa_circ_0079934,2097
hsa-miR-619-5p,hsa_circ_0008352,2091
hsa-miR-612,hsa_circ_0010624,2090
hsa-miR-612,hsa_circ_0010625,2090
hsa-miR-612,hsa_circ_0010626,2090
hsa-miR-619-5p,hsa_circ_0043314,2090
hsa-miR-4726-5p,hsa_circ_0044532,2089
hsa-miR-500b-3p,hsa_circ_0048085,2079
hsa-miR-500b-3p,hsa_circ_0048086,2079
hsa-miR-500b-3p,hsa_circ_0048087,2079
hsa-miR-500b-3p,hsa_circ_0048088,2079
hsa-miR-500b-3p,hsa_circ_0048089,2079
hsa-miR-6743-5p,hsa_circ_0082879,2079
hsa-miR-4763-3p,hsa_circ_0048698,2078
hsa-miR-4763-3p,hsa_circ_0048709,2078
hsa-miR-1909-3p,hsa_circ_0089547,2077
hsa-miR-6887-5p,hsa_circ_0026102,2076
hsa-miR-6887-5p,hsa_circ_0026103,2076
hsa-miR-6887-5p,hsa_circ_0026104,2076
hsa-miR-6887-5p,hsa_circ_0026106,2076
hsa-miR-6887-5p,hsa_circ_0026107,2076
hsa-miR-6887-5p,hsa_circ_0026108,2076
hsa-miR-612,hsa_circ_0010559,2073
hsa-miR-6756-5p,hsa_circ_0026092,2073
hsa-miR-762,hsa_circ_0051922,2073
hsa-miR-181b-5p,hsa_circ_0079395,2071
hsa-miR-4763-3p,hsa_circ_0089552,2071
hsa-miR-5189-5p,hsa_circ_0082879,2071
hsa-miR-608,hsa_circ_0039097,2070
hsa-miR-612,hsa_circ_0010581,2070
hsa-miR-612,hsa_circ_0010582,2070
hsa-miR-612,hsa_circ_0010601,2070
hsa-miR-612,hsa_circ_0010602,2070
hsa-miR-612,hsa_circ_0010603,2070
hsa-miR-612,hsa_circ_0010604,2070
hsa-miR-612,hsa_circ_0010605,2070
hsa-miR-612,hsa_circ_0010606,2070
hsa-miR-939-3p,hsa_circ_0002172,2070
hsa-miR-939-3p,hsa_circ_0089776,2070
hsa-miR-4498,hsa_circ_0013874,2065
hsa-miR-4789-5p,hsa_circ_0092179,2065
hsa-miR-3192-5p,hsa_circ_0009180,2063
hsa-miR-4446-3p,hsa_circ_0013874,2062
hsa-miR-6794-5p,hsa_circ_0037999,2060
hsa-miR-4763-3p,hsa_circ_0082881,2059
hsa-miR-3613-3p,hsa_circ_0006648,2058
hsa-miR-181a-5p,hsa_circ_0035135,2057
hsa-miR-181a-5p,hsa_circ_0035136,2057
hsa-miR-181a-5p,hsa_circ_0035139,2057
hsa-miR-6753-5p,hsa_circ_0044529,2057
hsa-miR-6753-5p,hsa_circ_0044536,2057
hsa-miR-4726-5p,hsa_circ_0089453,2056
hsa-miR-4726-5p,hsa_circ_0089456,2056
hsa-miR-4726-5p,hsa_circ_0089457,2056
hsa-miR-23a-3p,hsa_circ_0080293,2055
hsa-miR-4640-5p,hsa_circ_0044531,2055
hsa-miR-1277-5p,hsa_circ_0052946,2054
hsa-miR-4530,hsa_circ_0081063,2054
hsa-miR-4530,hsa_circ_0081065,2054
hsa-miR-5088-3p,hsa_circ_0011303,2054
hsa-miR-762,hsa_circ_0039087,2054
hsa-miR-762,hsa_circ_0039090,2054
hsa-miR-762,hsa_circ_0039099,2054
hsa-miR-762,hsa_circ_0039105,2054
hsa-miR-501-5p,hsa_circ_0055736,2053
hsa-miR-23a-3p,hsa_circ_0050283,2052
hsa-miR-4530,hsa_circ_0081125,2052
hsa-miR-4530,hsa_circ_0081130,2052
hsa-miR-4530,hsa_circ_0081131,2052
hsa-miR-4530,hsa_circ_0081136,2052
hsa-miR-4640-5p,hsa_circ_0081091,2051
hsa-miR-4726-5p,hsa_circ_0081125,2051
hsa-miR-5088-3p,hsa_circ_0065401,2051
hsa-miR-5088-3p,hsa_circ_0065403,2051
hsa-miR-5088-3p,hsa_circ_0065404,2051
hsa-miR-6753-5p,hsa_circ_0044520,2050
hsa-miR-6845-3p,hsa_circ_0069071,2049
hsa-miR-181b-5p,hsa_circ_0052110,2047
hsa-miR-637,hsa_circ_0065401,2047
hsa-miR-637,hsa_circ_0065404,2047
hsa-miR-1277-5p,hsa_circ_0038898,2046
hsa-miR-3065-3p,hsa_circ_0037434,2046
hsa-miR-3065-3p,hsa_circ_0037436,2046
hsa-miR-3065-3p,hsa_circ_0037437,2046
hsa-miR-3065-3p,hsa_circ_0037438,2046
hsa-miR-3065-3p,hsa_circ_0037439,2046
hsa-miR-3065-3p,hsa_circ_0037440,2046
hsa-miR-3065-3p,hsa_circ_0037445,2046
hsa-miR-3065-3p,hsa_circ_0037448,2046
hsa-miR-3065-3p,hsa_circ_0037449,2046
hsa-miR-3065-3p,hsa_circ_0037450,2046
hsa-miR-3065-3p,hsa_circ_0037451,2046
hsa-miR-6798-5p,hsa_circ_0044519,2046
hsa-miR-615-5p,hsa_circ_0065408,2045
hsa-miR-615-5p,hsa_circ_0065411,2045
hsa-miR-615-5p,hsa_circ_0065414,2045
hsa-miR-6816-5p,hsa_circ_0005180,2045
hsa-miR-6816-5p,hsa_circ_0017180,2045
hsa-miR-6816-5p,hsa_circ_0017181,2045
hsa-miR-6816-5p,hsa_circ_0017182,2045
hsa-miR-6816-5p,hsa_circ_0017183,2045
hsa-miR-6816-5p,hsa_circ_0017184,2045
hsa-miR-6893-5p,hsa_circ_0089547,2044
hsa-miR-4530,hsa_circ_0044533,2043
hsa-miR-661,hsa_circ_0010574,2043
hsa-miR-661,hsa_circ_0010608,2043
hsa-miR-661,hsa_circ_0010609,2043
hsa-miR-661,hsa_circ_0010610,2043
hsa-miR-661,hsa_circ_0010624,2043
hsa-miR-661,hsa_circ_0010625,2043
hsa-miR-661,hsa_circ_0010626,2043
hsa-miR-4685-3p,hsa_circ_0065407,2042
hsa-miR-6798-5p,hsa_circ_0044529,2042
hsa-miR-6798-5p,hsa_circ_0044536,2042
hsa-miR-1199-5p,hsa_circ_0013874,2041
hsa-miR-6862-5p,hsa_circ_0013874,2041
hsa-miR-3619-5p,hsa_circ_0040861,2039
hsa-miR-6744-3p,hsa_circ_0069071,2039
hsa-miR-4726-5p,hsa_circ_0081062,2038
hsa-miR-661,hsa_circ_0010542,2038
hsa-miR-412-3p,hsa_circ_0059100,2037
hsa-miR-412-3p,hsa_circ_0059101,2037
hsa-miR-4726-5p,hsa_circ_0081115,2036
hsa-miR-6722-3p,hsa_circ_0082879,2036
hsa-miR-1303,hsa_circ_0041843,2035
hsa-miR-23b-3p,hsa_circ_0080293,2035
hsa-miR-30b-3p,hsa_circ_0050102,2031
hsa-miR-4778-3p,hsa_circ_0066962,2031
hsa-miR-4778-3p,hsa_circ_0066963,2031
hsa-miR-6799-5p,hsa_circ_0057955,2030
hsa-miR-1207-5p,hsa_circ_0020316,2029
hsa-miR-23b-3p,hsa_circ_0050283,2029
hsa-miR-1273h-5p,hsa_circ_0048844,2026
hsa-miR-6782-5p,hsa_circ_0039097,2025
hsa-miR-3182,hsa_circ_0013871,2023
hsa-miR-378a-3p,hsa_circ_0079070,2023
hsa-miR-378c,hsa_circ_0079070,2023
hsa-miR-378d,hsa_circ_0079070,2023
hsa-miR-378e,hsa_circ_0079070,2023
hsa-miR-6856-5p,hsa_circ_0039600,2023
hsa-miR-6856-5p,hsa_circ_0039603,2023
hsa-miR-6856-5p,hsa_circ_0039604,2023
hsa-miR-6856-5p,hsa_circ_0039605,2023
hsa-miR-6856-5p,hsa_circ_0039606,2023
hsa-miR-1343-3p,hsa_circ_0030855,2022
hsa-miR-1343-3p,hsa_circ_0030856,2022
hsa-miR-1343-3p,hsa_circ_0030857,2022
hsa-miR-1343-3p,hsa_circ_0030864,2022
hsa-miR-1343-3p,hsa_circ_0030869,2022
hsa-miR-4753-3p,hsa_circ_0030189,2022
hsa-miR-766-3p,hsa_circ_0032953,2020
hsa-miR-1286,hsa_circ_0081091,2016
hsa-miR-3125,hsa_circ_0039600,2016
hsa-miR-3125,hsa_circ_0039603,2016
hsa-miR-3196,hsa_circ_0005180,2016
hsa-miR-3196,hsa_circ_0017180,2016
hsa-miR-3196,hsa_circ_0017181,2016
hsa-miR-3196,hsa_circ_0017182,2016
hsa-miR-3196,hsa_circ_0017183,2016
hsa-miR-3196,hsa_circ_0017184,2016
hsa-miR-548as-3p,hsa_circ_0046560,2016
hsa-miR-646,hsa_circ_0013873,2016
hsa-miR-766-3p,hsa_circ_0085899,2016
hsa-miR-766-3p,hsa_circ_0085900,2016
hsa-miR-370-3p,hsa_circ_0013874,2015
hsa-miR-3187-5p,hsa_circ_0010542,2013
hsa-miR-3187-5p,hsa_circ_0010560,2013
hsa-miR-3187-5p,hsa_circ_0010573,2013
hsa-miR-6879-3p,hsa_circ_0061130,2013
hsa-miR-6818-3p,hsa_circ_0089792,2012
hsa-miR-764,hsa_circ_0089547,2012
hsa-miR-3187-5p,hsa_circ_0010603,2008
hsa-miR-3187-5p,hsa_circ_0010604,2008
hsa-miR-3187-5p,hsa_circ_0010605,2008
hsa-miR-3187-5p,hsa_circ_0010606,2008
hsa-miR-3187-5p,hsa_circ_0010623,2008
hsa-miR-4691-5p,hsa_circ_0085900,2007
hsa-miR-4789-5p,hsa_circ_0047786,2003
hsa-miR-6791-5p,hsa_circ_0082878,2003
hsa-miR-6791-5p,hsa_circ_0082879,2003
hsa-miR-1183,hsa_circ_0013871,2002
hsa-miR-3187-5p,hsa_circ_0010647,2002
hsa-miR-3187-5p,hsa_circ_0010648,2002
hsa-miR-3187-5p,hsa_circ_0010649,2002
hsa-miR-3187-5p,hsa_circ_0010650,2002
hsa-miR-4691-5p,hsa_circ_0052003,2002
hsa-miR-4656,hsa_circ_0038404,1998
hsa-miR-4745-5p,hsa_circ_0002172,1997
hsa-miR-4745-5p,hsa_circ_0089776,1997
hsa-miR-4733-3p,hsa_circ_0044539,1994
hsa-miR-568,hsa_circ_0089771,1994
hsa-miR-6803-5p,hsa_circ_0080666,1994
hsa-miR-4733-3p,hsa_circ_0044527,1992
hsa-miR-490-3p,hsa_circ_0013871,1989
hsa-miR-93-3p,hsa_circ_0013874,1989
hsa-miR-4686,hsa_circ_0038404,1987
hsa-miR-4283,hsa_circ_0059100,1986
hsa-miR-4283,hsa_circ_0059101,1986
hsa-miR-4436b-5p,hsa_circ_0013871,1982
hsa-miR-4728-5p,hsa_circ_0032902,1980
hsa-miR-431-5p,hsa_circ_0013874,1979
hsa-miR-297,hsa_circ_0080466,1972
hsa-miR-6895-5p,hsa_circ_0044524,1970
hsa-miR-6895-5p,hsa_circ_0044529,1970
hsa-miR-6895-5p,hsa_circ_0044536,1970
hsa-miR-4739,hsa_circ_0003960,1967
hsa-miR-6895-5p,hsa_circ_0044510,1967
hsa-miR-6895-5p,hsa_circ_0044511,1967
hsa-miR-6895-5p,hsa_circ_0044512,1967
hsa-miR-6895-5p,hsa_circ_0044519,1967
hsa-miR-1249-5p,hsa_circ_0032902,1965
hsa-miR-877-3p,hsa_circ_0051857,1965
hsa-miR-8056,hsa_circ_0001946,1964
hsa-miR-6754-3p,hsa_circ_0059100,1961
hsa-miR-6754-3p,hsa_circ_0059101,1961
hsa-miR-6880-5p,hsa_circ_0038404,1957
hsa-miR-619-5p,hsa_circ_0075924,1956
hsa-miR-6501-3p,hsa_circ_0068939,1956
hsa-miR-6839-3p,hsa_circ_0013871,1956
hsa-miR-619-5p,hsa_circ_0060123,1954
hsa-miR-6870-5p,hsa_circ_0005180,1952
hsa-miR-6870-5p,hsa_circ_0017180,1952
hsa-miR-6870-5p,hsa_circ_0017181,1952
hsa-miR-6870-5p,hsa_circ_0017182,1952
hsa-miR-6870-5p,hsa_circ_0017183,1952
hsa-miR-6870-5p,hsa_circ_0017184,1952
hsa-miR-363-5p,hsa_circ_0038404,1950
hsa-miR-7113-3p,hsa_circ_0013874,1950
hsa-miR-4726-5p,hsa_circ_0044547,1947
hsa-miR-1236-3p,hsa_circ_0089785,1941
hsa-miR-1273h-5p,hsa_circ_0063516,1941
hsa-miR-1273h-5p,hsa_circ_0063533,1941
hsa-miR-367-5p,hsa_circ_0013870,1940
hsa-miR-367-5p,hsa_circ_0013871,1940
hsa-miR-1273h-5p,hsa_circ_0081596,1938
hsa-miR-4789-3p,hsa_circ_0092179,1938
hsa-miR-1273h-5p,hsa_circ_0043314,1937
hsa-miR-877-3p,hsa_circ_0089785,1937
hsa-miR-6809-3p,hsa_circ_0082480,1936
hsa-miR-619-5p,hsa_circ_0080666,1931
hsa-miR-619-5p,hsa_circ_0055327,1930
hsa-miR-1273g-3p,hsa_circ_0043314,1929
hsa-miR-5095,hsa_circ_0004454,1929
hsa-miR-4726-5p,hsa_circ_0044504,1927
hsa-miR-4728-5p,hsa_circ_0037999,1926
hsa-miR-6756-5p,hsa_circ_0009561,1924
hsa-miR-6756-5p,hsa_circ_0009562,1924
hsa-miR-6756-5p,hsa_circ_0009563,1924
hsa-miR-6797-5p,hsa_circ_0006648,1923
hsa-miR-6884-5p,hsa_circ_0043314,1923
hsa-miR-3127-3p,hsa_circ_0013871,1920
hsa-miR-612,hsa_circ_0010623,1920
hsa-miR-6756-5p,hsa_circ_0051279,1918
hsa-miR-4459,hsa_circ_0014789,1917
hsa-miR-4726-5p,hsa_circ_0044531,1917
hsa-miR-619-5p,hsa_circ_0005983,1914
hsa-miR-4691-5p,hsa_circ_0063076,1913
hsa-miR-4691-5p,hsa_circ_0063077,1913
hsa-miR-4691-5p,hsa_circ_0063078,1913
hsa-miR-4691-5p,hsa_circ_0063079,1913
hsa-miR-4691-5p,hsa_circ_0063080,1913
hsa-miR-4691-5p,hsa_circ_0063081,1913
hsa-miR-4691-5p,hsa_circ_0063082,1913
hsa-miR-4691-5p,hsa_circ_0063083,1913
hsa-miR-4691-5p,hsa_circ_0063084,1913
